unit_id,Timestamp,wafer_id,die_x,die_y,scan_pass,temp_die_center_c,temp_serdes_corner_c,v_core_v,v_mem_v,i_ddq_ma,total_power_w,fan_speed_rpm,mse_db,eye_height_mv,eye_width_ps,vga_gain_db,fec_codeword_1,fec_codeword_2,fec_codeword_3,fec_codeword_4,fec_codeword_5,fec_codeword_6,fec_codeword_7,fec_codeword_8,fec_codeword_9,fec_codeword_10,fec_codeword_11,fec_codeword_12,fec_codeword_13,fec_codeword_14,fec_codeword_15,ring_osc_speed_ghz,crit_path_delay_ps,leakage_current_ua,bist_status_pass,interrupt_lat_us,pcie_retry_count,correctable_ecc_errors,uptime_hrs
SN_1299,2026-04-02 12:59:00,2,9.0,-4.714285714285715,1,69.10453357491922,68.19137511958307,0.9098917686167042,1.1923581321336214,454.9902604600696,41.32146192656195,3006.3586670760164,-23.689689314269287,117.3059605766772,12.218729490140898,11.500752385505345,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3.3708420163440778,136.9207644993197,16.007828810239957,1,5.41037755543183,0,0,89.36081657063174
SN_1300,2026-04-02 13:00:00,4,9.857142857142854,-4.714285714285715,1,71.97909890547962,57.56265291335977,0.8879407737790878,1.2087617393169308,477.3544886880369,51.58993816493686,3138.9538450439945,-24.7965660670851,133.12920180979677,16.223213142519384,10.126759888180848,2,0,0,2,0,1,1,0,0,0,1,1,2,1,0,3.225217463465024,149.74125870639494,10.66846351072643,1,4.9537326530690695,0,1,105.38254645120436
SN_1301,2026-04-02 13:01:00,4,10.714285714285712,-4.714285714285715,1,73.46427877908906,65.18196590532301,0.9046101842506196,1.1929056884267153,461.97507858481896,47.30243803366239,3202.100745105707,-23.764822740225597,123.06145482136296,15.679110300473251,11.549631808743332,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,3.412252387922757,147.02568377911211,12.967722962095756,1,5.472076095711541,0,1,144.22857262818286
SN_1302,2026-04-02 13:02:00,2,11.57142857142857,-4.714285714285715,1,73.67318772729665,67.23334569284683,0.8962837137264044,1.2064459543241517,428.4672605075723,44.99485753899281,3284.568181251037,-23.697185207855963,133.541691752049,14.534581390927176,12.406847635139783,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,3.334121831865794,145.59632736713965,12.23066427033104,1,4.370005857898512,0,6,55.900752797157075
SN_1303,2026-04-02 13:03:00,2,12.428571428571427,-4.714285714285715,1,65.07098095666086,72.42658974624781,0.9198062101467576,1.196175476023307,504.4640543497915,48.268609749229924,3111.290790524293,-25.157903514697846,129.22273288242548,13.449059125522933,13.015392328675222,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,3.23401775789008,144.6233098417782,13.692283491914717,1,4.8752493000602115,0,2,148.07465862447978
SN_1304,2026-04-02 13:04:00,4,13.285714285714285,-4.714285714285715,1,68.57922451035601,63.0729361156261,0.8868834652749013,1.1802403670010837,454.8583365834558,52.09622331599992,3433.2797801221013,-25.79273509565036,131.11522783219573,14.897885179790936,10.828168699527474,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3.3689542042877387,143.70917640052625,12.954568992813458,1,4.550975162447373,0,1,109.23650021432682
SN_1305,2026-04-02 13:05:00,3,14.142857142857142,-4.714285714285715,1,75.9738143093847,66.29783441741007,0.9094140944634275,1.1942968593221353,446.31649433446233,40.683839696829395,3032.820152748791,-24.897391365238967,123.40090201042786,15.708262772702836,13.027060426873017,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,3.2823161053865455,141.80013341300636,13.785283683620152,1,4.579424560442857,0,1,128.47201949537165
SN_1306,2026-04-02 13:06:00,1,-14.142857142857142,-3.8571428571428577,1,74.47323593786936,57.78454882975054,0.895807388050552,1.1882089178563715,474.09813557638927,44.32421207252594,2939.11922717408,-23.53148147108647,123.87923259884701,16.998816735559586,11.352127710353479,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,3.1440372519090114,137.48966653880836,12.438203545794906,1,5.368321519982982,0,0,35.498979263536114
SN_1307,2026-04-02 13:07:00,4,-13.285714285714286,-3.8571428571428577,0,63.13570274259468,55.432175182747905,0.897625417829855,1.2003390272368233,531.2362736482519,47.864705020380015,3366.0065636430977,-22.80200731663147,133.4472701683291,16.28294662235197,12.362449881594527,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3.2215769959409704,151.50975587691184,10.747839020361004,1,4.4404768108755786,0,0,134.3310264172901
SN_1308,2026-04-02 13:08:00,4,-12.428571428571429,-3.8571428571428577,1,71.75739950176101,68.3790975031268,0.8972421916026119,1.188095922643255,459.98070482348317,45.57795459794407,2858.80684531907,-22.293302045319706,141.32458606907252,18.412100870759094,11.490106047134367,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,3.294774118217647,145.08357442859827,10.979977847671675,1,5.144934646771282,0,1,68.75331425860682
SN_1309,2026-04-02 13:09:00,3,-11.571428571428571,-3.8571428571428577,1,60.10887375312595,64.97775882540772,0.8873149034325883,1.209259751007146,512.3045999650171,46.09618272577542,3169.3805346690924,-24.988380046133827,122.82064798962583,14.446593915931908,12.182170627712102,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,3.2916192360835237,138.55556897055988,12.317970894479013,1,5.027887757555043,0,3,139.95344786637725
SN_1310,2026-04-02 13:10:00,4,-10.714285714285715,-3.8571428571428577,1,70.23467451030184,69.7140507591937,0.8997885155113999,1.1990892413964698,443.1219642936238,44.88251365367172,3667.652169381207,-23.432310865394527,119.57478946512508,17.32158833808615,12.891877634570275,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,3.214803714597439,140.8953859323188,12.700624112263789,1,4.523097376720673,0,0,97.31796551558979
SN_1311,2026-04-02 13:11:00,4,-9.857142857142858,-3.8571428571428577,1,79.48883508372988,59.506388444121,0.8990602766681727,1.1982240400524127,442.0559776495651,43.03639928700507,3198.1934670560104,-22.074994816093405,137.36152198806204,16.070948114693092,10.772985922711465,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,3.3600858175633164,146.21792203609482,11.423683245606957,1,4.631139471154295,0,1,63.54446421345117
SN_1312,2026-04-02 13:12:00,1,-9.0,-3.8571428571428577,1,65.26053641365507,67.07960855811501,0.9036186037261009,1.2065589213778758,452.9144628003116,38.85145645143503,3031.8848523955626,-21.668810209711744,129.60995328330773,17.04200368617788,11.320094103253169,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3.341581324959138,146.13812666536515,15.022589363748736,1,5.166966243515243,0,2,161.1973963711182
SN_1313,2026-04-02 13:13:00,1,-8.142857142857142,-3.8571428571428577,1,65.8283847725421,72.47527136217542,0.901267577185393,1.2096390693407586,476.787898389526,46.12060105023531,3191.390380431981,-24.117665708263043,139.96597760783143,15.345227705101685,12.184962587342087,0,0,2,0,0,0,0,1,1,3,1,1,0,0,0,3.1851389904084817,142.00997175014325,13.411832897571974,1,4.987431776542297,0,5,134.1689852704559
SN_1314,2026-04-02 13:14:00,1,-7.2857142857142865,-3.8571428571428577,1,73.8201489078643,66.67882243342906,0.9119699182441836,1.1997990124823035,412.33664924524004,49.36630345174598,3192.37988170707,-24.441863449879225,119.13043343954622,17.607520560835884,14.401583661030353,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,3.5106711972582647,140.68852762825475,8.874140206186796,1,5.019147243626023,0,3,165.93879463780516
SN_1315,2026-04-02 13:15:00,2,-6.428571428571429,-3.8571428571428577,1,62.28599242395177,66.1063260223642,0.9138526292407105,1.192287997004507,400.86110271308735,43.2269446327997,3224.0974910529676,-23.617751532327215,108.64673289491883,16.442837137517863,11.136810287833171,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,3.202832961328928,142.71111536690282,11.815646556066172,1,4.883698984137967,0,1,76.48366537135735
SN_1316,2026-04-02 13:16:00,2,-5.571428571428571,-3.8571428571428577,1,66.83622485057481,65.0342243232974,0.884240650172583,1.1822603038388786,435.3221182344963,46.320179787069435,3299.3394473239427,-26.299414945794812,123.60395101808399,14.980832522623375,14.04013388599692,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,3.263380304240882,137.28233389596002,10.45542380179928,1,4.85133839412271,0,0,117.48762722999598
SN_1317,2026-04-02 13:17:00,1,-4.714285714285715,-3.8571428571428577,1,72.98220568790876,58.71647417149635,0.9130315875088616,1.193139502429648,409.15192602351783,40.29556705973985,3044.1333247448392,-24.387219022071015,120.80376868881982,15.981963956630217,14.004423303675171,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3.3300323278380892,143.09735963768608,14.859423924190713,1,4.98921894105565,0,2,112.06876961237666
SN_1318,2026-04-02 13:18:00,1,-3.8571428571428577,-3.8571428571428577,1,66.82857076155298,70.4222917428414,0.8822049535933522,1.1938278775335203,439.37921631185907,46.37163919107754,3453.132208285519,-22.51082720305374,129.0545391990364,15.64066621159435,11.902688849298409,1,2,0,1,0,1,1,1,1,1,0,0,0,0,0,3.2636358518869053,143.13990445958967,8.670989512570017,1,5.719601132159714,0,0,123.00817071390762
SN_1319,2026-04-02 13:19:00,2,-3.0,-3.8571428571428577,1,68.82015006394514,62.55656944077974,0.9088178383220661,1.2010705745299228,462.5624924032322,43.819853106766026,3236.7671426558927,-22.7161057411126,122.35785742875532,16.73376752595669,11.7018474738001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.4163421145148374,151.10658785917192,12.628112871682108,1,5.264541490864881,0,1,29.517585509951637
SN_1320,2026-04-02 13:20:00,3,-2.142857142857144,-3.8571428571428577,1,73.72092855157517,67.01793302553207,0.9092960817705431,1.1965485311886197,427.7312784111934,42.71274614819126,3309.0191069602706,-24.54053520872778,138.89220341603738,14.230334875938237,11.307934801335309,2,2,0,0,0,1,1,0,0,0,0,2,0,0,0,3.2859768567097873,143.19726019546763,12.184986596442881,1,4.9345552468484435,0,0,66.00758263834187
SN_1321,2026-04-02 13:21:00,4,-1.2857142857142865,-3.8571428571428577,1,72.1077304176828,58.747862773714985,0.8713302466250624,1.2068793297205143,414.3293355804664,42.71890907635161,3105.7775900366537,-23.564563597825668,126.5421968509298,15.955972446826458,11.93179746966733,0,1,0,0,0,0,1,1,0,1,0,0,0,2,1,3.2262625251160624,146.0113930049237,13.220860676159504,1,4.459079185813273,0,1,154.94461062587624
SN_1322,2026-04-02 13:22:00,4,-0.4285714285714288,-3.8571428571428577,0,71.33409198147702,60.28216134196888,0.9013946886979411,1.1938701672872931,526.7334290428837,53.81916525390097,3392.9573205493302,-25.649300680581376,131.8056939852868,16.592960878973997,10.593280567440441,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,3.3491616036540193,151.39315024193615,12.484141585314687,1,4.790484882922654,0,0,85.03008790160067
SN_1323,2026-04-02 13:23:00,1,0.42857142857142705,-3.8571428571428577,1,68.30438860364981,70.74034959688895,0.8929725582995953,1.1994295883314705,471.5635871153793,46.147299947077606,3161.4421386780405,-22.593015703549952,131.89161470129133,16.04953496078955,11.923760982679402,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,3.0680471839472085,140.73084634638917,15.10398703170913,1,4.539877984549186,0,1,162.3326897877428
SN_1324,2026-04-02 13:24:00,3,1.2857142857142847,-3.8571428571428577,0,71.85030557634478,63.610790844168626,0.8886185211309694,1.211839874431969,482.6256640370847,51.06351039641345,3241.6328770240298,-24.155642872272946,132.33946110894624,18.020411866583494,13.496880273850856,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,3.3427055209010237,142.5012374711569,13.376895700279972,1,4.60170685620704,0,1,54.74445686087651
SN_1325,2026-04-02 13:25:00,2,2.1428571428571423,-3.8571428571428577,1,69.38133659950121,70.81310190417018,0.9202627849604851,1.2034182521395496,470.5058099576496,43.80865400529644,3060.0340884219336,-24.551902903392275,129.7104506745403,17.161034161106578,11.388914937523282,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,3.4031939880746904,142.84238354224382,9.2428604206211,1,4.0647762135118315,0,0,167.62905218127688
SN_1326,2026-04-02 13:26:00,1,3.0,-3.8571428571428577,1,72.28902804962893,64.68707736376592,0.8901948128904388,1.1993996245831142,470.43265509345815,44.87558466600256,3050.460256039681,-24.723447672186772,136.12720828492377,15.98877880488888,11.759275696010949,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.115466222901058,138.3016798726782,14.106324242512708,1,4.994353888617005,0,3,124.45165089017264
SN_1327,2026-04-02 13:27:00,3,3.8571428571428577,-3.8571428571428577,1,67.5153398744101,57.63240890816857,0.8879043460632293,1.1939805555806482,473.8521275539157,41.70288232640442,3303.2307959679324,-24.125787733799715,120.45213839409031,16.32503364624651,10.298859525732759,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,3.2676797871525394,143.95400391345038,12.304729995908488,1,6.033863569650498,0,3,135.80065306557424
SN_1328,2026-04-02 13:28:00,3,4.714285714285712,-3.8571428571428577,1,69.0871551281023,68.56827039892688,0.9011354241000764,1.1936676860328501,480.46200537179215,50.38999560502505,3133.4589754688923,-24.895755289863917,146.7930151198466,16.443498327223,12.374062088131044,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,3.168305756502627,149.65356625089967,14.108870081294507,1,5.0980844992331065,0,3,81.14800879716515
SN_1329,2026-04-02 13:29:00,3,5.571428571428569,-3.8571428571428577,1,65.05021103723993,62.64043072897757,0.9102838461944762,1.1914938674704805,505.0503481164904,42.43951355981598,3071.9265368743436,-22.683713927994873,127.16155139957758,16.604949406250235,12.264481684951374,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,3.301050289454216,148.3822174458249,11.524380997861382,1,5.3637035674970965,0,1,154.6091694615294
SN_1330,2026-04-02 13:30:00,2,6.428571428571427,-3.8571428571428577,1,69.82496194996882,67.79475525406818,0.8978752712098481,1.194589931342171,441.09769878452363,42.99168925909953,3103.5224986959456,-24.790567096032362,114.26141034521582,13.261513006503089,12.06370235976577,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,3.479481629839721,149.72908980263816,10.406505477637777,1,5.479899231036708,0,2,102.54665773804157
SN_1331,2026-04-02 13:31:00,2,7.285714285714285,-3.8571428571428577,1,65.94499568185577,65.10084347016033,0.9174955581850388,1.207556658387443,452.7392895019465,42.065076150532505,3304.842960757613,-20.814071807945236,132.25688028390127,15.54771055634598,11.783172949777857,0,0,0,0,0,1,0,1,2,4,1,0,1,1,2,3.31834183633014,142.46479441541587,10.122934454812437,1,4.856650776737011,0,2,122.05512675234745
SN_1332,2026-04-02 13:32:00,4,8.142857142857142,-3.8571428571428577,1,64.42976774919003,58.82752708822852,0.9079646349294613,1.1977811172870774,439.5890391687994,50.39544026141435,3105.6443208194582,-21.06957899303724,119.78583421063018,13.77334139770986,11.707242081227545,0,1,0,0,0,1,3,1,0,1,0,0,0,0,0,3.282512276294597,140.4832722564778,13.592094064903147,1,4.890124157071193,0,1,37.65239107242518
SN_1333,2026-04-02 13:33:00,4,9.0,-3.8571428571428577,1,71.29330573927695,65.65717906148228,0.8673268302040286,1.1865022693061877,450.0494211188953,46.65871568579844,3182.3517602596753,-25.783086979709008,137.9840144141065,17.91742142118923,12.501900233700672,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,3.0740501368936286,154.0242034827079,13.195767522612504,1,4.301666632156487,0,1,114.96202092857665
SN_1334,2026-04-02 13:34:00,3,9.857142857142854,-3.8571428571428577,1,71.0636988792883,73.7848925686112,0.8920579955473948,1.2176816929305978,488.3218338909078,42.19022398126907,3202.2541625430645,-23.86059146114144,156.51526691250854,15.908725719995608,11.971183398411377,0,1,0,2,0,0,1,1,0,0,2,3,0,0,0,3.2115102053125195,145.8590908739674,11.112078656148492,1,5.098457401203523,0,0,150.58737430975054
SN_1335,2026-04-02 13:35:00,3,10.714285714285712,-3.8571428571428577,1,73.91436867474286,66.97194583405783,0.8915723685097245,1.2031996519114516,416.3746379017333,48.31869467657991,2912.3976670984553,-25.30131324267239,120.56113490130579,15.709988575480565,12.314971871555333,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,3.289358486738051,138.5505011838762,7.994850031449958,1,5.027944639769999,0,0,49.67278486310228
SN_1336,2026-04-02 13:36:00,2,11.57142857142857,-3.8571428571428577,1,67.8443721521245,64.76992898797815,0.9071904143014413,1.1859305659948682,428.4737581958606,45.60209608286664,2979.331039193972,-24.653295126377223,133.9884679986878,17.345195998049853,12.214982817454548,0,0,2,0,0,0,0,1,0,1,1,0,0,0,1,3.3074526609877806,155.2415819387983,13.649512214091324,1,4.571907772977527,0,0,130.23253458741783
SN_1337,2026-04-02 13:37:00,4,12.428571428571427,-3.8571428571428577,1,72.04026423418378,69.30137360782759,0.8606277441543884,1.1955815107275918,484.429523412614,45.77176026333451,3250.441683387134,-19.995145064710407,108.93393293554448,16.633487196174812,13.123427287095762,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,3.327449222376487,144.6400801546454,8.943713860466396,1,5.574271507511602,0,0,27.657709295230255
SN_1338,2026-04-02 13:38:00,3,13.285714285714285,-3.8571428571428577,1,72.75398786136832,65.84267386081244,0.9382351456307658,1.201108863828284,475.50091267255226,43.96656837374264,3089.4455958270955,-24.615142834231598,135.44686275329616,14.307048228431189,12.676994097375054,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3.3614475756946494,133.21053492623912,15.260866727528338,1,4.611682420029004,0,3,157.37323438500272
SN_1339,2026-04-02 13:39:00,4,14.142857142857142,-3.8571428571428577,1,72.22386903915798,65.83813692105117,0.9079653914234131,1.2170459209329738,440.92170882957305,42.75175203912908,3358.508736692063,-23.279547925845144,119.37143440240372,15.893641956208947,12.19286184315019,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,3.2275465331472786,150.81811547590954,9.831878629535664,1,6.423686926422503,0,1,165.54006470849083
SN_1340,2026-04-02 13:40:00,4,-14.142857142857142,-3.0,1,65.8717315859893,60.63349931136359,0.9022331520587654,1.1889188754174114,471.360050028018,46.01329829716381,3345.0210656375816,-22.917357411983442,122.5019845787862,15.497249540160423,13.51842203065218,0,1,0,0,1,0,1,1,0,0,1,2,0,0,0,3.3032071889688175,135.75853564679093,12.021115231997147,1,5.20172314500615,0,3,75.0019296189256
SN_1341,2026-04-02 13:41:00,3,-13.285714285714286,-3.0,1,70.74681741135595,65.93539210315839,0.9177235157462872,1.2097604071935595,458.53039606230084,43.36473831001323,3307.875299953316,-26.00125874496648,116.78456212192206,13.383200667090918,12.420268529056562,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.2602954018230137,146.15366588551518,12.345025106632438,1,4.98906343122766,0,3,39.418634359008216
SN_1342,2026-04-02 13:42:00,2,-12.428571428571429,-3.0,1,71.8207014802733,69.14177366566778,0.9351548107921894,1.2139948642697234,487.5068652250247,50.45026688872532,3472.9657680968894,-25.71019094881841,138.78581471265682,14.964585650144192,13.304962688790418,1,1,2,0,2,1,0,1,0,0,0,0,0,0,1,3.2249325088053986,148.3697788033242,12.547276831393676,1,5.969471065317857,0,1,118.83499701549289
SN_1343,2026-04-02 13:43:00,3,-11.571428571428571,-3.0,1,70.03589233453971,61.6557513915999,0.913061199668826,1.1937134569492542,451.8627398456693,41.19212668427069,3187.5366008385226,-26.41204474281624,142.08765228967914,15.724689516975301,12.606942608386637,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,3.2302512623721538,147.72557512044045,12.486425437233821,1,3.858482188852387,0,1,28.296170037236983
SN_1344,2026-04-02 13:44:00,3,-10.714285714285715,-3.0,1,59.567611708144575,70.69798328498779,0.9142321964470743,1.1972248638113976,475.64080284681455,49.608470318564834,3297.332288885576,-25.771941467795553,130.2806225759021,15.827573602762236,10.158080921068457,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,3.343269475616953,151.2243579472444,12.195659337983253,1,4.856889076070137,0,0,93.4780245067949
SN_1345,2026-04-02 13:45:00,4,-9.857142857142858,-3.0,1,70.8024481198674,64.6331759034195,0.9019603503669658,1.1896369075262623,516.0502977623155,44.6660434536066,3112.3398535105953,-29.700060218634363,119.62687953597137,13.776652864484037,13.30483476331933,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,3.094861846146814,149.0685071684204,11.348889181446559,1,4.7832264139623035,0,0,63.13620121985566
SN_1346,2026-04-02 13:46:00,3,-9.0,-3.0,1,81.06265519698621,61.44892195384584,0.8978771136994957,1.197965388589197,464.95247887618666,45.897257202063315,3567.8554869303084,-22.910835198412745,149.07427643324635,17.727498374571212,12.13517624134267,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,3.151594393382155,152.42654422654016,11.664829086090947,1,4.909431618503659,0,2,92.16082376921428
SN_1347,2026-04-02 13:47:00,2,-8.142857142857142,-3.0,1,68.19980365621508,68.99052830768098,0.8928630683399265,1.1996341002565707,451.2332041448711,47.4994732998883,3497.545047865403,-19.891612317487862,120.99507846694412,15.84684541166284,11.948045229099222,2,1,0,0,1,0,0,1,0,0,0,2,0,0,0,3.5533752115210664,144.628050867903,11.0222719273255,1,5.113061519274136,1,4,26.631674122323403
SN_1348,2026-04-02 13:48:00,3,-7.2857142857142865,-3.0,0,66.35961451072339,63.852823057046926,0.8876083201242819,1.2065964999808236,543.0611746305244,53.10925211498669,3201.7820651776688,-23.704358521926945,104.05561240087073,16.056329614990844,12.281348347489576,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.246839509058437,143.34553797788172,12.173815113829926,1,4.894711019231525,1,0,31.432154362181734
SN_1349,2026-04-02 13:49:00,2,-6.428571428571429,-3.0,1,71.86674279855698,68.03805954994444,0.8896947885045076,1.2109018347102045,440.8679785449029,47.59274515409591,3257.9879344857786,-26.832537718681216,135.50066811948483,16.600962457509755,11.655016838042933,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,3.417509147247696,143.61338970435318,9.369171889861818,1,5.700501028224578,0,2,26.300519353447058
SN_1350,2026-04-02 13:50:00,2,-5.571428571428571,-3.0,0,71.56189105233285,63.83296547096585,0.8797416605348553,1.1925190393537834,584.6991926381183,46.87736843385647,3403.894639904721,-25.285552765799896,116.74270391630179,14.817885619144493,12.227028860388945,0,0,1,1,1,1,0,0,1,1,0,2,0,0,0,3.294827276475265,150.4945902868037,12.473192298408621,1,5.217686733633989,0,3,113.15498928678441
SN_1351,2026-04-02 13:51:00,4,-4.714285714285715,-3.0,1,75.96367582708207,64.76069542588039,0.8988619282397247,1.18032674935774,454.50177594239955,42.84003140033418,3177.929074277884,-24.917753690049995,141.8633055219901,16.684533959699046,11.408123933656908,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,3.2550741475165634,142.44248486607066,11.851992099919377,1,5.241994732319987,0,1,104.65338014523003
SN_1352,2026-04-02 13:52:00,1,-3.8571428571428577,-3.0,1,63.71065922045556,66.97424081733716,0.8747299863416043,1.1997875522072374,443.17666699436217,42.2278115779768,3101.5063893800443,-26.03516955442675,125.42634763991897,15.449388030972726,13.27427225873437,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3.3525758626271775,148.38961683397017,13.262148625159087,1,5.2311729079363865,0,2,57.57475178927104
SN_1353,2026-04-02 13:53:00,1,-3.0,-3.0,1,73.65690126287497,66.16358823036002,0.9028637478621557,1.2029353752996863,429.1077748744991,41.23948196288472,3331.0984626510326,-22.279634723209686,137.24455888653034,14.655121689029212,11.88641188637895,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3.30644743087845,141.56038026729007,11.544503588445044,0,4.355799933228736,0,1,117.11661056217906
SN_1354,2026-04-02 13:54:00,4,-2.142857142857144,-3.0,1,72.95211030625731,57.017872878193046,0.8994550408793649,1.2024941768768505,477.43050479016097,44.35513548576315,3211.7658869125507,-22.379479911249334,146.8180041586259,16.860171240033097,11.617416157277567,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2856740806138194,141.63271278723911,12.903342652423316,1,5.10098307130867,0,1,151.3258449928764
SN_1355,2026-04-02 13:55:00,3,-1.2857142857142865,-3.0,1,69.28926731529727,60.51502503962243,0.9022040294758004,1.1967332675249096,471.67968532069347,46.15724990454508,3227.449167446789,-26.31090358763532,115.49369362455134,18.237510788202712,11.075074184280727,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.296480506055797,149.73713838813026,12.82803785473649,1,5.118233337965521,0,0,63.934382547760364
SN_1356,2026-04-02 13:56:00,4,-0.4285714285714288,-3.0,1,71.69343658960845,68.71763993916326,0.8921680264497002,1.2012475209966393,437.56614071464764,47.107979995497914,3074.859298539805,-22.549837911104984,123.20875442929113,17.08724406022875,12.268775789148641,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.3315226803973976,146.74666340065,11.791402277273573,1,4.437846296839323,0,0,143.8071083345742
SN_1357,2026-04-02 13:57:00,2,0.42857142857142705,-3.0,1,75.14728740799178,64.4714536443938,0.9461529055527076,1.2151544480835224,464.4112836280606,45.722630271601226,2942.3491777454906,-20.94637467284547,129.09194712811524,17.384466347710646,12.187107100125091,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,3.244943403213499,136.36143293728625,12.529323472179179,1,5.4429999873874175,0,1,119.40131558431415
SN_1358,2026-04-02 13:58:00,1,1.2857142857142847,-3.0,1,74.36157690014225,62.90507478891431,0.9204017385027047,1.203817341689625,412.2861007946786,43.00291960531936,3235.421361481865,-20.19488358954088,148.4506158284121,15.219054090156552,12.388424613677506,1,0,0,0,0,1,0,0,0,3,1,0,0,0,3,3.261451158801028,141.58473973315265,9.986000605122268,1,3.981293173323172,0,1,28.870143816909575
SN_1359,2026-04-02 13:59:00,4,2.1428571428571423,-3.0,1,64.28490343963136,59.5657039389701,0.8813318624987292,1.1962663157499691,454.62426437682893,46.1070493134755,3335.74430622413,-18.269575953828074,122.09940738471465,13.603570406247314,10.972748112494871,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.221797144520201,134.7165804198675,14.012348222971351,1,6.259854038688154,0,1,78.02158499943857
SN_1360,2026-04-02 14:00:00,3,3.0,-3.0,1,74.10079093377742,60.681054714896604,0.9034930213114035,1.19499802182904,461.31890880191736,45.37285708455255,3166.1289876385936,-25.803985298886396,122.86595564861192,18.23520628314976,10.398818801188426,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3.2034035454850556,143.4978869607918,11.18168074110964,1,4.981235517437178,0,3,97.11703908369847
SN_1361,2026-04-02 14:01:00,4,3.8571428571428577,-3.0,1,69.67655697483741,56.91280544015221,0.8908799078559402,1.1983014764232227,492.6832452389806,47.80816850380805,3415.46442793383,-18.351559147209592,135.7376869066697,19.08177233410714,12.62559130250656,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,3.4480066675901786,143.90629672154944,11.73252647864868,1,4.57227414411555,0,1,129.36468335347988
SN_1362,2026-04-02 14:02:00,1,4.714285714285712,-3.0,1,70.36437049007758,64.59487712519388,0.8847828040993888,1.2163673996183064,430.72952993178274,47.33081010879455,3094.412551187668,-24.70841277701758,123.07325529147315,18.314210160654522,13.484641861876508,0,1,1,1,0,0,0,1,2,0,1,0,0,0,0,3.2274998126813355,143.1038354382491,10.420747694018303,1,5.308864121050498,0,0,65.34680038849204
SN_1363,2026-04-02 14:03:00,4,5.571428571428569,-3.0,1,70.36598495500847,62.60624967767581,0.879898918933141,1.198166992904738,418.0411842799419,45.09142924176189,3041.794331755112,-25.18493091076103,131.8303105947714,15.496321091530376,10.973646377610104,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,3.379887608755227,149.825970473885,10.847682463286045,1,5.313076856911591,0,0,165.51313509954227
